MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF,HouseAge,RemodAge,IsRemodeled,IsOnOrBefore1950Remodel,IsFinancialCrisis,IsPostBubble,HasBsmt,HasGarage,HasPool,HasFireplace,TotalQual,QualPerAge,AreaPerRoom,IsIrregularLot,IsSevereSlope,IsLargeGrLivArea,IsLargeTotalBsmtSF,IsLarge1stFlrSF,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LandSlope_Mod,LandSlope_Sev,MasVnrType_BrkFace,MasVnrType_Stone,CentralAir_Y,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,RemodelEra_Original_No_Remodel,RemodelEra_Remodel_1951_1999,RemodelEra_Remodel_2000_Plus,Year_2007.0,Year_2008.0,Year_2009.0,Year_2010.0,Month_2.0,Month_3.0,Month_4.0,Month_5.0,Month_6.0,Month_7.0,Month_8.0,Month_9.0,Month_10.0,Month_11.0,Month_12.0
30,RL,-0.7368421052631579,0.19478754940711462,Inside,BrkSide,RRAn,Norm,1Fam,1Story,0.0,2.0,-1.1956521739130435,0.16216216216216217,Gable,CompShg,Stucco,Wd Shng,0.0,0.0,1.0,BrkTil,-1.0,1.0,1.0,-0.2,-0.2435942435942436,4.0,606.0,-0.8162393162393162,-0.3492537313432836,GasA,0.0,SBrkr,-0.4889543446244477,0.0,0.0,-0.9671687910390112,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-0.5,Typ,-1.0,-0.5,Detchd,-0.48717948717948717,-1.0,-0.8488612836438924,0.0,0.0,0.0,-0.36764705882352944,112.0,0.0,0.0,0.0,0.0,1.0,None,0.0,-0.3333333333333333,0.0,WD,Normal,-0.8295625942684767,0.0,0.47058823529411764,1.1956521739130435,-0.16216216216216217,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.2,-0.14656342379432213,-1.0990390567598685,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
85,RL,0.2631578947368421,-0.18243577075098813,Inside,Sawyer,Norm,Norm,1Fam,SFoyer,-0.5,1.0,0.1956521739130435,-0.32432432432432434,Hip,CompShg,HdBoard,HdBoard,0.0,0.0,0.0,CBlock,-1.0,0.0,2.0,0.2,0.40505440505440504,0.0,0.0,-0.5290598290598291,-0.30149253731343284,GasA,-1.0,SBrkr,-0.44575355915562104,0.0,0.0,-0.9331788335264581,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,Typ,-1.0,-0.5,Detchd,0.41025641025641024,0.0,0.19875776397515527,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.3333333333333333,0.5,WD,Normal,-0.783308195072901,0.0,-0.35294117647058826,-0.1956521739130435,0.32432432432432434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.4,0.06112097194405515,-0.47052085322040366,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20,RL,-0.21052631578947367,3.8578310276679844,Inside,ClearCr,Norm,Norm,1Fam,1Story,-0.5,3.0,-0.10869565217391304,0.24324324324324326,Flat,Tar&Grv,Wd Sdng,Wd Sdng,0.0,0.0,0.0,CBlock,-1.0,0.0,3.0,0.4,1.3204633204633205,0.0,0.0,-0.6230769230769231,0.8865671641791045,GasA,0.0,SBrkr,0.7579774177712322,0.0,0.0,0.013904982618771726,2.0,0.0,-1.0,0.0,-2.0,0.0,2.0,-0.5,Typ,1.0,0.5,Attchd,-0.3076923076923077,-1.0,-0.11594202898550725,0.0,0.0,0.0,0.3382352941176471,0.0,0.0,60.0,0.0,0.0,0.0,None,0.0,0.0,0.5,WD,Partial,0.4333836098541981,2.0,0.4411764705882353,0.10869565217391304,-0.24324324324324326,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.01576896266308958,0.958224135237864,1.0,1.0,0.0,0.0,0.0,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
40,RM,-1.0,-0.09350296442687747,Inside,BrkSide,RRAn,Feedr,1Fam,1Story,-0.5,1.0,-0.9347826086956522,-0.918918918918919,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,0.0,BrkTil,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.45213675213675214,-0.49651741293532337,GasA,-1.0,FuseA,-0.6048109965635738,0.0,156.0,-0.817303978370027,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,Typ,-1.0,-0.5,Detchd,0.20512820512820512,-1.0,-0.7122153209109731,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,Shed,600.0,0.6666666666666666,0.0,WD,Normal,-0.8064353946706888,-2.0,-0.35294117647058826,0.9347826086956522,0.918918918918919,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.4,-0.1386565945497175,-0.17894024333096128,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
60,RL,-0.2631578947368421,-0.2861907114624506,Inside,CollgCr,Norm,Norm,1Fam,2Story,0.5,0.0,0.6739130434782609,0.2702702702702703,Gable,CompShg,VinylSd,VinylSd,0.0,1.0,0.0,PConc,0.0,0.0,0.0,0.4,0.14952614952614954,0.0,0.0,-0.33760683760683763,-0.4407960199004975,GasA,0.0,SBrkr,-0.6224840451644575,1.1153846153846154,0.0,0.18230977211278485,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Typ,-1.0,-0.5,Attchd,0.6153846153846154,0.0,0.16563146997929606,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,1.0,0.0,WD,Normal,-0.12770236299648063,1.0,-0.022058823529411766,-0.6739130434782609,-0.2702702702702703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.6,1.468894208363085,0.5791693423815889,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
60,RL,1.4736842105263157,0.9880187747035574,Corner,NridgHt,Norm,Norm,1Fam,2Story,2.0,0.0,0.7608695652173914,0.3783783783783784,Gable,CompShg,CemntBd,CmentBd,2.557077625570776,2.0,0.0,PConc,1.0,0.0,3.0,0.4,1.34011934011934,0.0,0.0,-0.15982905982905982,1.4537313432835821,GasA,0.0,SBrkr,1.258713794796269,0.7802197802197802,0.0,1.2854383932020086,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,Typ,0.0,0.5,BuiltIn,0.717948717948718,1.0,1.4989648033126295,0.0,0.0,2.2738095238095237,3.661764705882353,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.5,ConLI,Normal,1.5475113122171946,3.0,1.661764705882353,-0.7608695652173914,-0.3783783783783784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,4.362485653606129,0.24340985220586722,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
20,RL,-0.47368421052631576,-0.7110918972332015,Inside,Mitchel,Norm,Norm,1Fam,1Story,-0.5,3.0,0.1956521739130435,0.24324324324324326,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,1.0,PConc,-1.0,1.0,0.0,0.4,0.6072306072306072,0.0,0.0,-0.8162393162393162,-0.3492537313432836,GasA,0.0,SBrkr,-0.5321551300932744,0.0,0.0,-1.0011587485515643,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,Typ,-1.0,-0.5,Detchd,0.1282051282051282,0.0,1.391304347826087,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,WD,Normal,-0.8516842634489693,0.0,-0.35294117647058826,-0.1956521739130435,-0.24324324324324326,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.10261323575430019,-0.6415814776888767,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
120,RM,0.0,-1.2459239130434783,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,0.0,0.0,0.6521739130434783,0.24324324324324326,Gable,CompShg,VinylSd,VinylSd,1.035007610350076,1.0,0.0,PConc,0.0,0.0,2.0,0.4,0.4233064233064233,0.0,0.0,-0.5376068376068376,-0.2855721393034826,GasA,0.0,SBrkr,-0.4693176239567992,0.0,0.0,-0.9517188103514871,1.0,0.0,-1.0,0.0,-2.0,0.0,1.0,-1.0,Typ,-1.0,-0.5,Attchd,0.5897435897435898,0.0,-0.2484472049689441,0.0,0.0,0.8333333333333334,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,-0.3333333333333333,0.5,WD,Normal,-0.7873303167420814,0.0,-0.35294117647058826,-0.6521739130434783,-0.24324324324324326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.6,1.2540235564886013,-0.5171737508027145,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
20,RL,1.0,-0.3677124505928854,Inside,CollgCr,Norm,Norm,1Fam,1Story,-0.5,1.0,0.043478260869565216,-0.5135135135135135,Hip,CompShg,HdBoard,HdBoard,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.7632478632478632,-0.13432835820895522,GasA,-1.0,SBrkr,-0.32007854688267057,0.0,0.0,-0.8342989571263036,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,Typ,-1.0,-0.5,Detchd,0.02564102564102564,-1.0,-0.8281573498964804,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,3.0,None,0.0,-0.6666666666666666,0.0,WD,Normal,-0.6344896933132227,-2.0,-0.35294117647058826,-0.043478260869565216,0.5135135135135135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.2,0.017323582366574195,-0.8204175850877345,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
20,RL,0.0,0.4504693675889328,Inside,StoneBr,Norm,Norm,1Fam,1Story,1.0,0.0,0.6956521739130435,0.32432432432432434,Gable,CompShg,VinylSd,Other,1.4490106544901065,1.0,0.0,PConc,0.0,0.0,3.0,0.4,1.458055458055458,0.0,0.0,-0.14615384615384616,1.63681592039801,GasA,0.0,SBrkr,1.4511536573392243,0.0,0.0,0.5592893008883739,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,Typ,0.0,0.25,Attchd,0.6410256410256411,1.0,1.1511387163561078,0.0,0.0,1.0714285714285714,0.7352941176470589,0.0,0.0,120.0,0.0,0.0,0.0,None,0.0,0.6666666666666666,-1.0,New,Partial,1.167420814479638,2.0,1.0808823529411764,-0.6956521739130435,-0.32432432432432434,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.6,1.7553884108623963,0.6229064338650052,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
70,RM,-0.47368421052631576,-1.4521986166007905,Inside,OldTown,Norm,Norm,1Fam,2Story,0.0,2.0,-1.3695652173913044,-0.02702702702702703,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,0.0,CBlock,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.352991452991453,-0.6119402985074627,GasA,0.0,FuseA,-0.7913598429062346,0.9395604395604396,0.0,-0.14831981460023175,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,Typ,-1.0,-0.5,Detchd,-1.2820512820512822,-1.0,-1.093167701863354,0.0,-1.0,0.0,1.9558823529411764,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,1.3333333333333333,-1.0,WD,Normal,-0.42936148818501757,-2.0,0.8088235294117647,1.3695652173913044,0.02702702702702703,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-0.14880523406619475,-0.4899595605463665,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
120,RL,-0.8421052631578947,-1.372653162055336,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,0.5,0.0,0.717391304347826,0.35135135135135137,Gable,CompShg,VinylSd,VinylSd,0.4383561643835616,1.0,0.0,PConc,1.0,0.0,2.0,-0.6,-0.5384345384345385,0.0,0.0,1.334188034188034,0.5303482587064676,GasA,0.0,SBrkr,0.6185567010309279,0.0,0.0,-0.09578988026264967,0.0,2.0,-2.0,2.0,-1.0,0.0,1.0,0.5,Typ,0.0,0.5,Attchd,0.6666666666666666,1.0,0.6956521739130435,0.0,0.0,0.7142857142857143,-0.1323529411764706,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,-1.3333333333333333,-0.5,New,Partial,0.1820010055304173,0.0,-0.23529411764705882,-0.717391304347826,-0.35135135135135137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.276807859411143,-0.4073450544110245,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20,RL,0.5789473684210527,0.8659832015810277,Inside,Crawfor,Norm,Norm,1Fam,1Story,-0.5,1.0,0.08695652173913043,-0.4594594594594595,Gable,CompShg,Plywood,Plywood,2.7945205479452055,0.0,0.0,CBlock,0.0,0.0,1.0,0.2,1.2628992628992628,1.0,147.0,-0.8162393162393162,0.872636815920398,GasA,0.0,SBrkr,1.0996563573883162,0.0,0.0,0.2827346465816918,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,Typ,0.0,0.25,Attchd,-0.07692307692307693,0.0,0.5838509316770186,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,-1.0,-1.0,WD,Normal,0.6013071895424836,2.0,-0.35294117647058826,-0.08695652173913043,0.4594594594594595,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.4,0.08613836630023232,0.18796535744658704,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
160,RM,-2.3684210526315788,-1.8598073122529644,Inside,Blueste,Norm,Norm,Twnhs,2Story,0.0,1.0,0.15217391304347827,-0.3783783783783784,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,1.0,CBlock,0.0,0.0,0.0,-0.4,-0.4247104247104247,5.0,612.0,-0.7769230769230769,-0.5482587064676617,GasA,-1.0,SBrkr,-0.7285223367697594,1.1538461538461537,0.0,0.1421398223252221,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Typ,0.0,0.25,Attchd,0.0,0.0,-0.11594202898550725,0.0,0.0,0.9583333333333334,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,4.0,None,0.0,0.3333333333333333,0.0,COD,Normal,-0.2081447963800905,3.0,-0.35294117647058826,-0.15217391304347827,0.3783783783783784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.06045174188259956,0.5069684294565839,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,RL,0.2631578947368421,0.3578310276679842,Inside,NridgHt,Norm,Norm,1Fam,2Story,1.0,0.0,0.6956521739130435,0.2972972972972973,Gable,CompShg,VinylSd,VinylSd,1.704718417047184,1.0,0.0,PConc,0.0,0.0,2.0,0.4,0.22815022815022815,0.0,0.0,0.05897435897435897,0.13233830845771144,GasA,0.0,SBrkr,-0.05694648993618066,1.1620879120879122,0.0,0.6797991502510622,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,Typ,0.0,0.5,BuiltIn,0.5897435897435898,0.0,1.060041407867495,0.0,0.0,1.0654761904761905,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,-1.0,WD,Normal,0.4856711915535445,3.0,0.08823529411764706,-0.6956521739130435,-0.2972972972972973,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.8,1.855661381737155,0.2983880143399034,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
50,RM,-1.0,-0.11820652173913043,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,0.0,1.0,-0.782608695652174,-1.1891891891891893,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1.0,PConc,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.5170940170940171,-0.4208955223880597,GasA,-1.0,SBrkr,-0.602847324496809,0.8173076923076923,0.0,-0.13750482811896486,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,Typ,0.0,0.5,Detchd,-0.02564102564102564,-1.0,0.2650103519668737,0.0,0.0,0.0,2.014705882352941,0.0,0.0,126.0,0.0,0.0,0.0,None,0.0,2.0,-0.5,WD,Normal,-0.3257918552036199,-1.0,1.7647058823529411,0.782608695652174,1.1891891891891893,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.1199871525249876,0.004338997170973687,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
60,RL,0.5789473684210527,0.1389575098814229,Inside,SawyerW,Norm,Norm,1Fam,2Story,1.0,0.0,0.41304347826086957,-0.05405405405405406,Gable,CompShg,HdBoard,HdBoard,0.0,1.0,0.0,PConc,0.0,0.0,1.0,0.4,0.5693225693225693,0.0,0.0,-0.6128205128205129,-0.16616915422885573,GasA,0.0,SBrkr,-0.31418753068237604,1.3571428571428572,0.0,0.6967941290073387,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Typ,0.0,0.25,Attchd,0.3076923076923077,0.0,0.10766045548654245,0.0,0.0,0.7142857142857143,1.838235294117647,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,-1.3333333333333333,-1.0,WD,Abnorml,0.34590246354952237,3.0,0.75,-0.41304347826086957,0.05405405405405406,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.6,0.38323196731306297,0.3221464344049692,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
160,FV,-2.0526315789473686,-1.5554594861660078,Inside,Somerst,Norm,Norm,TwnhsE,2Story,0.5,0.0,0.6739130434782609,0.2972972972972973,Gable,CompShg,MetalSd,MetalSd,0.0,1.0,0.0,PConc,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.2094017094017094,-0.7791044776119403,GasA,0.0,SBrkr,-0.9563082965144821,0.8241758241758241,0.0,-0.4078794901506373,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,Typ,-1.0,-0.5,Detchd,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,2.161764705882353,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,WD,Normal,-0.6827551533433887,1.0,0.9117647058823529,-0.6739130434782609,-0.2972972972972973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6,1.468894208363085,0.8513112449450685,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
20,RL,1.0,0.8212697628458498,Inside,CollgCr,Norm,Norm,1Fam,1Story,0.5,0.0,0.6304347826086957,0.21621621621621623,Gable,CompShg,VinylSd,VinylSd,0.6027397260273972,1.0,0.0,PConc,0.0,0.0,1.0,0.4,0.756054756054756,0.0,0.0,0.16153846153846155,1.0,GasA,0.0,SBrkr,0.7992145311732941,0.0,0.0,0.046349942062572425,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Typ,0.0,0.25,Attchd,0.5641025641025641,0.0,0.2070393374741201,0.0,0.0,1.1428571428571428,0.16176470588235295,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,1.0,0.0,WD,Normal,0.5118149824032177,2.0,-0.08823529411764706,-0.6304347826086957,-0.21621621621621623,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,1.086901938364003,0.3347970217123417,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
60,RL,0.8421052631578947,1.0181571146245059,Inside,NAmes,Norm,Norm,1Fam,2Story,0.5,1.0,-0.17391304347826086,-0.10810810810810811,Gable,CompShg,HdBoard,HdBoard,1.0715372907153728,0.0,0.0,CBlock,-1.0,0.0,0.0,0.0,0.09898209898209898,0.0,0.0,-0.2794871794871795,-0.44477611940298506,GasA,-1.0,SBrkr,0.19440353460972018,1.098901098901099,0.0,0.8064889918887601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,Typ,2.0,0.0,Attchd,-0.38461538461538464,0.0,0.024844720496894408,0.0,0.0,0.0,0.25,0.0,0.0,189.0,0.0,0.0,0.0,None,0.0,1.3333333333333333,0.5,WD,Normal,0.2765208647561589,1.0,1.3455882352941178,0.17391304347826086,0.10810810810810811,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.05388475926912417,1.0116805803842617,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
20,RL,0.6842105263157895,0.7375247035573123,Corner,CollgCr,Norm,Norm,1Fam,1Story,-0.5,0.0,0.5,0.05405405405405406,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,1.0,PConc,0.0,0.0,0.0,0.4,0.4892944892944893,0.0,0.0,-0.28974358974358977,0.09651741293532339,GasA,-0.5,SBrkr,-0.09229258713794797,0.0,0.0,-0.6550791811510236,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,Typ,-1.0,-0.5,Detchd,0.5128205128205128,0.0,0.39751552795031053,0.0,0.0,1.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,4.0,None,0.0,1.6666666666666667,0.5,WD,Normal,-0.40120663650075417,0.0,-0.35294117647058826,-0.5,-0.05405405405405406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.2,0.4718943836654814,-0.9259419962858182,1.0,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
20,RL,0.47368421052631576,-0.414649209486166,Inside,Edwards,Norm,Norm,1Fam,2Story,-0.5,3.0,-0.5434782608695652,0.21621621621621623,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,1.0,CBlock,-1.0,1.0,0.0,0.4,0.30817830817830816,0.0,0.0,-0.3153846153846154,-0.1900497512437811,GasA,0.0,SBrkr,0.049091801669121256,1.2307692307692308,0.0,0.8404789494013133,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,Typ,-1.0,-0.5,Attchd,-0.8205128205128205,-1.0,-1.0351966873706004,0.0,0.0,0.6130952380952381,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.6666666666666666,-1.0,WD,Normal,0.42735042735042733,4.0,-0.35294117647058826,0.5434782608695652,-0.21621621621621623,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.4,-0.06862467838321919,0.5230130767732519,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
70,RL,0.47368421052631576,0.6644021739130435,Inside,Crawfor,Norm,Norm,1Fam,2Story,1.0,1.0,-0.8478260869565217,0.10810810810810811,Gable,CompShg,BrkFace,Wd Sdng,0.0,0.0,0.0,PConc,0.0,0.0,1.0,0.0,0.06247806247806248,0.0,0.0,0.10170940170940171,-0.0527363184079602,GasA,-1.0,SBrkr,1.6750122729504173,1.7225274725274726,0.0,2.672846658941676,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Typ,1.0,0.5,Basment,-1.1794871794871795,0.0,-0.4140786749482402,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,1.0,-0.5,WD,Alloca,1.689291101055807,1.0,-0.35294117647058826,0.8478260869565217,-0.10810810810810811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.1250553546330835,1.8303152320890146,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
